"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-07","Canada","2016A000011124","Accommodation and food services [72]","Standard error of year-over-year change","Hours","152","thousands","3","v101894524","1.17.4","958.6","","","","1"
"2020-07","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Hours","152","thousands","3","v4391539","1.18.1","21837.3","","","","1"
"2020-07","Canada","2016A000011124","Other services (except public administration) [81]","Standard error of estimate","Hours","152","thousands","3","v101894525","1.18.2","639.3","","","","1"
"2020-07","Canada","2016A000011124","Other services (except public administration) [81]","Standard error of month-to-month change","Hours","152","thousands","3","v101894526","1.18.3","470.8","","","","1"
"2020-07","Canada","2016A000011124","Other services (except public administration) [81]","Standard error of year-over-year change","Hours","152","thousands","3","v101894527","1.18.4","809.6","","","","1"
"2020-07","Canada","2016A000011124","Public administration [91]","Estimate","Hours","152","thousands","3","v4391541","1.19.1","33260.5","","","","1"
"2020-07","Canada","2016A000011124","Public administration [91]","Standard error of estimate","Hours","152","thousands","3","v101894528","1.19.2","678.2","","","","1"
"2020-07","Canada","2016A000011124","Public administration [91]","Standard error of month-to-month change","Hours","152","thousands","3","v101894529","1.19.3","477.0","","","","1"
"2020-07","Canada","2016A000011124","Public administration [91]","Standard error of year-over-year change","Hours","152","thousands","3","v101894530","1.19.4","751.7","","","","1"
"2020-08","Canada","2016A000011124","Total actual hours worked, all industries","Estimate","Hours","152","thousands","3","v4391505","1.1.1","577782.2","","","","1"
"2020-08","Canada","2016A000011124","Total actual hours worked, all industries","Standard error of estimate","Hours","152","thousands","3","v101894474","1.1.2","2409.1","","","","1"
"2020-08","Canada","2016A000011124","Total actual hours worked, all industries","Standard error of month-to-month change","Hours","152","thousands","3","v101894475","1.1.3","2224.2","","","","1"
"2020-08","Canada","2016A000011124","Total actual hours worked, all industries","Standard error of year-over-year change","Hours","152","thousands","3","v101894476","1.1.4","3074.8","","","","1"
"2020-08","Canada","2016A000011124","Goods-producing sector","Estimate","Hours","152","thousands","3","v4391507","1.2.1","138673.9","","","","1"
"2020-08","Canada","2016A000011124","Goods-producing sector","Standard error of estimate","Hours","152","thousands","3","v101894477","1.2.2","1474.8","","","","1"
"2020-08","Canada","2016A000011124","Goods-producing sector","Standard error of month-to-month change","Hours","152","thousands","3","v101894478","1.2.3","1092.9","","","","1"
"2020-08","Canada","2016A000011124","Goods-producing sector","Standard error of year-over-year change","Hours","152","thousands","3","v101894479","1.2.4","1732.7","","","","1"
"2020-08","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Estimate","Hours","152","thousands","3","v4391509","1.3.1","11025.3","","","","1"
"2020-08","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Standard error of estimate","Hours","152","thousands","3","v101894480","1.3.2","533.4","","","","1"
"2020-08","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Standard error of month-to-month change","Hours","152","thousands","3","v101894481","1.3.3","328.5","","","","1"
"2020-08","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Standard error of year-over-year change","Hours","152","thousands","3","v101894482","1.3.4","552.2","","","","1"
"2020-08","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Hours","152","thousands","3","v4391511","1.4.1","11953.5","","","","1"
"2020-08","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Standard error of estimate","Hours","152","thousands","3","v101894483","1.4.2","427.1","","","","1"
"2020-08","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Standard error of month-to-month change","Hours","152","thousands","3","v101894484","1.4.3","343.5","","","","1"
"2020-08","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Standard error of year-over-year change","Hours","152","thousands","3","v101894485","1.4.4","533.4","","","","1"
"2020-08","Canada","2016A000011124","Utilities [22]","Estimate","Hours","152","thousands","3","v4391513","1.5.1","5119.3","","","","1"
"2020-08","Canada","2016A000011124","Utilities [22]","Standard error of estimate","Hours","152","thousands","3","v101894486","1.5.2","299.8","","","","1"
"2020-08","Canada","2016A000011124","Utilities [22]","Standard error of month-to-month change","Hours","152","thousands","3","v101894487","1.5.3","180.7","","","","1"
"2020-08","Canada","2016A000011124","Utilities [22]","Standard error of year-over-year change","Hours","152","thousands","3","v101894488","1.5.4","310.0","","","","1"
"2020-08","Canada","2016A000011124","Construction [23]","Estimate","Hours","152","thousands","3","v4391515","1.6.1","49465.7","","","","1"
"2020-08","Canada","2016A000011124","Construction [23]","Standard error of estimate","Hours","152","thousands","3","v101894489","1.6.2","920.7","","","","1"
"2020-08","Canada","2016A000011124","Construction [23]","Standard error of month-to-month change","Hours","152","thousands","3","v101894490","1.6.3","705.0","","","","1"
"2020-08","Canada","2016A000011124","Construction [23]","Standard error of year-over-year change","Hours","152","thousands","3","v101894491","1.6.4","1124.0","","","","1"
"2020-08","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Hours","152","thousands","3","v4391517","1.7.1","61110.1","","","","1"
"2020-08","Canada","2016A000011124","Manufacturing [31-33]","Standard error of estimate","Hours","152","thousands","3","v101894492","1.7.2","1002.0","","","","1"
"2020-08","Canada","2016A000011124","Manufacturing [31-33]","Standard error of month-to-month change","Hours","152","thousands","3","v101894493","1.7.3","693.8","","","","1"
"2020-08","Canada","2016A000011124","Manufacturing [31-33]","Standard error of year-over-year change","Hours","152","thousands","3","v101894494","1.7.4","1168.5","","","","1"
"2020-08","Canada","2016A000011124","Services-producing sector","Estimate","Hours","152","thousands","3","v4391519","1.8.1","439108.3","","","","1"
"2020-08","Canada","2016A000011124","Services-producing sector","Standard error of estimate","Hours","152","thousands","3","v101894495","1.8.2","2331.6","","","","1"
"2020-08","Canada","2016A000011124","Services-producing sector","Standard error of month-to-month change","Hours","152","thousands","3","v101894496","1.8.3","1972.7","","","","1"
"2020-08","Canada","2016A000011124","Services-producing sector","Standard error of year-over-year change","Hours","152","thousands","3","v101894497","1.8.4","2871.0","","","","1"
"2020-08","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Hours","152","thousands","3","v4391521","1.9.1","84169.4","","","","1"
"2020-08","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Standard error of estimate","Hours","152","thousands","3","v101894498","1.9.2","1270.7","","","","1"
"2020-08","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Standard error of month-to-month change","Hours","152","thousands","3","v101894499","1.9.3","874.8","","","","1"
"2020-08","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Standard error of year-over-year change","Hours","152","thousands","3","v101894500","1.9.4","1442.0","","","","1"
"2020-08","Canada","2016A000011124","Transportation and warehousing [48-49]","Estimate","Hours","152","thousands","3","v4391523","1.10.1","32082.3","","","","1"
"2020-08","Canada","2016A000011124","Transportation and warehousing [48-49]","Standard error of estimate","Hours","152","thousands","3","v101894501","1.10.2","851.4","","","","1"
"2020-08","Canada","2016A000011124","Transportation and warehousing [48-49]","Standard error of month-to-month change","Hours","152","thousands","3","v101894502","1.10.3","615.0","","","","1"
"2020-08","Canada","2016A000011124","Transportation and warehousing [48-49]","Standard error of year-over-year change","Hours","152","thousands","3","v101894503","1.10.4","1012.7","","","","1"
"2020-08","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Hours","152","thousands","3","v4391525","1.11.1","40417.6","","","","1"
"2020-08","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Standard error of estimate","Hours","152","thousands","3","v101894504","1.11.2","974.6","","","","1"
"2020-08","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Standard error of month-to-month change","Hours","152","thousands","3","v101894505","1.11.3","592.5","","","","1"
"2020-08","Canada","2016A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Standard error of year-over-year change","Hours","152","thousands","3","v101894506","1.11.4","987.7","","","","1"
"2020-08","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Hours","152","thousands","3","v4391527","1.12.1","53027.5","","","","1"
"2020-08","Canada","2016A000011124","Professional, scientific and technical services [54]","Standard error of estimate","Hours","152","thousands","3","v101894507","1.12.2","1051.8","","","","1"
"2020-08","Canada","2016A000011124","Professional, scientific and technical services [54]","Standard error of month-to-month change","Hours","152","thousands","3","v101894508","1.12.3","704.8","","","","1"
"2020-08","Canada","2016A000011124","Professional, scientific and technical services [54]","Standard error of year-over-year change","Hours","152","thousands","3","v101894509","1.12.4","1239.8","","","","1"
"2020-08","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Hours","152","thousands","3","v4391529","1.13.1","20489.0","","","","1"
"2020-08","Canada","2016A000011124","Business, building and other support services [55-56]","Standard error of estimate","Hours","152","thousands","3","v101894510","1.13.2","704.9","","","","1"
"2020-08","Canada","2016A000011124","Business, building and other support services [55-56]","Standard error of month-to-month change","Hours","152","thousands","3","v101894511","1.13.3","514.7","","","","1"
"2020-08","Canada","2016A000011124","Business, building and other support services [55-56]","Standard error of year-over-year change","Hours","152","thousands","3","v101894512","1.13.4","900.2","","","","1"
"2020-08","Canada","2016A000011124","Educational services [61]","Estimate","Hours","152","thousands","3","v4391531","1.14.1","35880.4","","","","1"
"2020-08","Canada","2016A000011124","Educational services [61]","Standard error of estimate","Hours","152","thousands","3","v101894513","1.14.2","749.2","","","","1"
